,statement,label
7710,"Who are the authors of ""Gauss-Bonnet gravity, brane world models, and non-minimal coupling""?
These people are not authors: Daniel Zwanziger",1
7711,"Who are the authors of ""Gauss-Bonnet gravity, brane world models, and non-minimal coupling""?
These people are authors: Daniel Zwanziger",0
7712,"Who are the authors of ""N=4 Topological Amplitudes and String Effective Action""?
These people are authors: I. Antoniadis, S. Hohenegger, K.S. Narain",1
7713,"Who are the authors of ""N=4 Topological Amplitudes and String Effective Action""?
These people are not authors: I. Antoniadis, S. Hohenegger, K.S. Narain",0
7714,"Who are the authors of ""N=4 Topological Amplitudes and String Effective Action""?
These people are not authors: A. Pashnev and M. Tsulaia",1
7715,"Who are the authors of ""N=4 Topological Amplitudes and String Effective Action""?
These people are authors: A. Pashnev and M. Tsulaia",0
7716,"Who are the authors of ""Four Point Functions in the SL(2,R) WZW Model""?
These people are authors: Pablo Minces, Carmen Nunez",1
7717,"Who are the authors of ""Four Point Functions in the SL(2,R) WZW Model""?
These people are not authors: Pablo Minces, Carmen Nunez",0
7718,"Who are the authors of ""Four Point Functions in the SL(2,R) WZW Model""?
These people are not authors: E. D'Hoker and D.H. Phong",1
7719,"Who are the authors of ""Four Point Functions in the SL(2,R) WZW Model""?
These people are authors: E. D'Hoker and D.H. Phong",0
7720,"Who are the authors of ""A Few Projects in String Theory""?
These people are authors: A.M. Polyakov",1
7721,"Who are the authors of ""A Few Projects in String Theory""?
These people are not authors: A.M. Polyakov",0
7722,"Who are the authors of ""A Few Projects in String Theory""?
These people are not authors: Stefano De Leo (Dip. di Fisica, INFN, Lecce, Italia), Waldyr A. Rodrigues, Jr. (UNICAMP/IMECC, Campinas, Brasil)",1
7723,"Who are the authors of ""A Few Projects in String Theory""?
These people are authors: Stefano De Leo (Dip. di Fisica, INFN, Lecce, Italia), Waldyr A. Rodrigues, Jr. (UNICAMP/IMECC, Campinas, Brasil)",0
7724,"Who are the authors of ""The General Solution of the 2-D Sigma Model Stringy Black Hole and the Massless Complex Sine-Gordon Model""?
These people are authors: H.J. de Vega, J. Ram\'irez Mittelbrunn, M. Ram\'on Medrano and N. S\'anchez",1
7725,"Who are the authors of ""The General Solution of the 2-D Sigma Model Stringy Black Hole and the Massless Complex Sine-Gordon Model""?
These people are not authors: H.J. de Vega, J. Ram\'irez Mittelbrunn, M. Ram\'on Medrano and N. S\'anchez",0
7726,"Who are the authors of ""The General Solution of the 2-D Sigma Model Stringy Black Hole and the Massless Complex Sine-Gordon Model""?
These people are not authors: Y. Hosotani, K. Saririan, B. Tekin",1
7727,"Who are the authors of ""The General Solution of the 2-D Sigma Model Stringy Black Hole and the Massless Complex Sine-Gordon Model""?
These people are authors: Y. Hosotani, K. Saririan, B. Tekin",0
7728,"Who are the authors of ""Conserved Quantities and Electroweak Phase Transitions""?
These people are authors: M. Chaichian, R. Gonzalez Felipe and H. Perez Rojas",1
7729,"Who are the authors of ""Conserved Quantities and Electroweak Phase Transitions""?
These people are not authors: M. Chaichian, R. Gonzalez Felipe and H. Perez Rojas",0
7730,"Who are the authors of ""Conserved Quantities and Electroweak Phase Transitions""?
These people are not authors: E. Sharpe",1
7731,"Who are the authors of ""Conserved Quantities and Electroweak Phase Transitions""?
These people are authors: E. Sharpe",0
7732,"Who are the authors of ""The Fermion-Boson Mapping in Three Dimensional Quantum Field Theory""?
These people are authors: E.Fradkin and F.A.Schaposnik",1
7733,"Who are the authors of ""The Fermion-Boson Mapping in Three Dimensional Quantum Field Theory""?
These people are not authors: E.Fradkin and F.A.Schaposnik",0
7734,"Who are the authors of ""The Fermion-Boson Mapping in Three Dimensional Quantum Field Theory""?
These people are not authors: R. Caracciolo, F. Gliozzi, R.Tateo",1
7735,"Who are the authors of ""The Fermion-Boson Mapping in Three Dimensional Quantum Field Theory""?
These people are authors: R. Caracciolo, F. Gliozzi, R.Tateo",0
7736,"Who are the authors of ""Standard Model With Higgs As Gauge Field On Fourth Homotopy Group""?
These people are authors: Hanying Guo, Jianming Li and Ke Wu",1
7737,"Who are the authors of ""Standard Model With Higgs As Gauge Field On Fourth Homotopy Group""?
These people are not authors: Hanying Guo, Jianming Li and Ke Wu",0
7738,"Who are the authors of ""Standard Model With Higgs As Gauge Field On Fourth Homotopy Group""?
These people are not authors: G. Bonelli, L. Bonora, F. Nesti, A. Tomasiello",1
7739,"Who are the authors of ""Standard Model With Higgs As Gauge Field On Fourth Homotopy Group""?
These people are authors: G. Bonelli, L. Bonora, F. Nesti, A. Tomasiello",0
7740,"Who are the authors of ""Point Interactions from Flux Conservation""?
These people are authors: Luis J. Boya and E.C.G. Sudarshan",1
7741,"Who are the authors of ""Point Interactions from Flux Conservation""?
These people are not authors: Luis J. Boya and E.C.G. Sudarshan",0
7742,"Who are the authors of ""Point Interactions from Flux Conservation""?
These people are not authors: S. Parsons",1
7743,"Who are the authors of ""Point Interactions from Flux Conservation""?
These people are authors: S. Parsons",0
7744,"Who are the authors of ""Hilbert Space Representation of the Minimal Length Uncertainty Relation""?
These people are authors: A. Kempf, G. Mangano, R. B. Mann",1
7745,"Who are the authors of ""Hilbert Space Representation of the Minimal Length Uncertainty Relation""?
These people are not authors: A. Kempf, G. Mangano, R. B. Mann",0
7746,"Who are the authors of ""Hilbert Space Representation of the Minimal Length Uncertainty Relation""?
These people are not authors: M.A.Jafarizadeh, H. Panahi-Talemi and E. Faizi",1
7747,"Who are the authors of ""Hilbert Space Representation of the Minimal Length Uncertainty Relation""?
These people are authors: M.A.Jafarizadeh, H. Panahi-Talemi and E. Faizi",0
7748,"Who are the authors of ""Anyons as spinning particles""?
These people are authors: J.L. Cortes and M.S. Plyushchay",1
7749,"Who are the authors of ""Anyons as spinning particles""?
These people are not authors: J.L. Cortes and M.S. Plyushchay",0
7750,"Who are the authors of ""Anyons as spinning particles""?
These people are not authors: Detlev Buchholz",1
7751,"Who are the authors of ""Anyons as spinning particles""?
These people are authors: Detlev Buchholz",0
7752,"Who are the authors of ""A Family of Dual N=2 Supergravity Actions in Ten-Dimensions""?
These people are authors: A. H. Chamseddine (Theoretische Physik, ETH, Zuerich)",1
7753,"Who are the authors of ""A Family of Dual N=2 Supergravity Actions in Ten-Dimensions""?
These people are not authors: A. H. Chamseddine (Theoretische Physik, ETH, Zuerich)",0
7754,"Who are the authors of ""A Family of Dual N=2 Supergravity Actions in Ten-Dimensions""?
These people are not authors: Ali Mostafazadeh",1
7755,"Who are the authors of ""A Family of Dual N=2 Supergravity Actions in Ten-Dimensions""?
These people are authors: Ali Mostafazadeh",0
7756,"Who are the authors of ""On the Equation rotA = K A""?
These people are authors: J. Vaz Jr. and W.A. Rodrigues Jr",1
7757,"Who are the authors of ""On the Equation rotA = K A""?
These people are not authors: J. Vaz Jr. and W.A. Rodrigues Jr",0
7758,"Who are the authors of ""On the Equation rotA = K A""?
These people are not authors: Yan V. Fyodorov and Jonathan P. Keating",1
7759,"Who are the authors of ""On the Equation rotA = K A""?
These people are authors: Yan V. Fyodorov and Jonathan P. Keating",0
7760,"Who are the authors of ""Generalized canonical quantization of bosonic string model in massive background fields""?
These people are authors: I.L. Buchbinder, V.D. Pershin, G.B. Toder",1
7761,"Who are the authors of ""Generalized canonical quantization of bosonic string model in massive background fields""?
These people are not authors: I.L. Buchbinder, V.D. Pershin, G.B. Toder",0
7762,"Who are the authors of ""Generalized canonical quantization of bosonic string model in massive background fields""?
These people are not authors: L. Nivanen, A. Le Mehaute and Q.A. Wang",1
7763,"Who are the authors of ""Generalized canonical quantization of bosonic string model in massive background fields""?
These people are authors: L. Nivanen, A. Le Mehaute and Q.A. Wang",0
7764,"Who are the authors of ""Euclidean and Canonical Formulations of Statistical Mechanics in the Presence of Killing Horizons""?
These people are authors: Dmitri Fursaev",1
7765,"Who are the authors of ""Euclidean and Canonical Formulations of Statistical Mechanics in the Presence of Killing Horizons""?
These people are not authors: Dmitri Fursaev",0
7766,"Who are the authors of ""Euclidean and Canonical Formulations of Statistical Mechanics in the Presence of Killing Horizons""?
These people are not authors: Dmitri S. Kilin, Yuri V. Pereversev, and Oleg V. Prezhdo",1
7767,"Who are the authors of ""Euclidean and Canonical Formulations of Statistical Mechanics in the Presence of Killing Horizons""?
These people are authors: Dmitri S. Kilin, Yuri V. Pereversev, and Oleg V. Prezhdo",0
7768,"Who are the authors of ""Background-metric Independent Formulation of 4D Quantum Gravity""?
These people are authors: Ken-ji Hamada and Fumihiko Sugino",1
7769,"Who are the authors of ""Background-metric Independent Formulation of 4D Quantum Gravity""?
These people are not authors: Ken-ji Hamada and Fumihiko Sugino",0
7770,"Who are the authors of ""Background-metric Independent Formulation of 4D Quantum Gravity""?
These people are not authors: Stephen C. Anco and Dennis The",1
7771,"Who are the authors of ""Background-metric Independent Formulation of 4D Quantum Gravity""?
These people are authors: Stephen C. Anco and Dennis The",0
7772,"Who are the authors of ""Semiclassical Approximation for Chern-Simons Theory and 3-Hyperbolic Invariants""?
These people are authors: A.A. Bytsenko, L. Vanzo and S. Zerbini",1
7773,"Who are the authors of ""Semiclassical Approximation for Chern-Simons Theory and 3-Hyperbolic Invariants""?
These people are not authors: A.A. Bytsenko, L. Vanzo and S. Zerbini",0
7774,"Who are the authors of ""Semiclassical Approximation for Chern-Simons Theory and 3-Hyperbolic Invariants""?
These people are not authors: Rossen Dandoloff and Radha Balakrishnan",1
7775,"Who are the authors of ""Semiclassical Approximation for Chern-Simons Theory and 3-Hyperbolic Invariants""?
These people are authors: Rossen Dandoloff and Radha Balakrishnan",0
7776,"Who are the authors of ""Glueballs in a Hamiltonian Light-Front Approach to Pure-Glue QCD""?
These people are authors: Brent H. Allen and Robert J. Perry",1
7777,"Who are the authors of ""Glueballs in a Hamiltonian Light-Front Approach to Pure-Glue QCD""?
These people are not authors: Brent H. Allen and Robert J. Perry",0
7778,"Who are the authors of ""Glueballs in a Hamiltonian Light-Front Approach to Pure-Glue QCD""?
These people are not authors: G.Yu. Bogoslovsky",1
7779,"Who are the authors of ""Glueballs in a Hamiltonian Light-Front Approach to Pure-Glue QCD""?
These people are authors: G.Yu. Bogoslovsky",0
7780,"Who are the authors of ""Potential approximations to $\delta'$: an inverse Klauder phenomenon with norm-resolvent convergence""?
These people are authors: Pavel Exner, Hagen Neidhardt, Valentin Zagrebnov",1
7781,"Who are the authors of ""Potential approximations to $\delta'$: an inverse Klauder phenomenon with norm-resolvent convergence""?
These people are not authors: Pavel Exner, Hagen Neidhardt, Valentin Zagrebnov",0
7782,"Who are the authors of ""Potential approximations to $\delta'$: an inverse Klauder phenomenon with norm-resolvent convergence""?
These people are not authors: V. P. Belavkin",1
7783,"Who are the authors of ""Potential approximations to $\delta'$: an inverse Klauder phenomenon with norm-resolvent convergence""?
These people are authors: V. P. Belavkin",0
7784,"Who are the authors of ""On the formation/dissolution of equilibrium droplets""?
These people are authors: Marek Biskup, Lincoln Chayes and Roman Kotecky",1
7785,"Who are the authors of ""On the formation/dissolution of equilibrium droplets""?
These people are not authors: Marek Biskup, Lincoln Chayes and Roman Kotecky",0
7786,"Who are the authors of ""On the formation/dissolution of equilibrium droplets""?
These people are not authors: Assane Lo",1
7787,"Who are the authors of ""On the formation/dissolution of equilibrium droplets""?
These people are authors: Assane Lo",0
7788,"Who are the authors of ""On the regularity of the density of electronic wavefunctions""?
These people are authors: S. Fournais, M. Hoffmann-Ostenhof, T. Hoffmann-Ostenhof, T. {\O}stergaard S{\o}rensen",1
